962.Some_Folks_Call_It_a_Sling_Blade_(1993)	769.Devil_in_a_Blue_Dress_(1995)	955.Nobody's_Fool_(1994)	459.Crossing_Guard,_The_(1995)	465.Red_Rock_West_(1992)	938.Murder_in_the_First_(1995)	1100.Six_Degrees_of_Separation_(1993)	734.Philadelphia_(1993)	75.Carlito's_Way_(1993)	466.Bronx_Tale,_A_(1993)	932.Funeral,_The_(1996)
963.Month_by_the_Lake,_A_(1995)	922.Raise_the_Red_Lantern_(1991)	792.Crooklyn_(1994)	1120.Umbrellas_of_Cherbourg,_The_(Parapluies_de_Cherbourg,_Les)_(1964)	1110.Double_Happiness_(1994)	1528.Underground_(1995)	1479.Herbie_Rides_Again_(1974)	614.39_Steps,_The_(1935)	1222.King_of_the_Hill_(1993)	995.Big_Green,_The_(1995)	1546.Show,_The_(1995)
964.Funny_Face_(1957)	847.Murder,_My_Sweet_(1944)	617.Picnic_(1955)	604.Meet_Me_in_St._Louis_(1944)	601.American_in_Paris,_An_(1951)	616.Blue_Angel,_The_(Blaue_Engel,_Der)_(1930)	1455.Beat_the_Devil_(1954)	1123.Farewell_to_Arms,_A_(1932)	1203.To_Be_or_Not_to_Be_(1942)	1122.Last_Time_I_Saw_Paris,_The_(1954)	953.Unzipped_(1995)
965.Affair_to_Remember,_An_(1957)	1284.Princess_Caraboo_(1994)	467.Rudy_(1993)	1517.Losing_Isaiah_(1995)	1034.Cool_Runnings_(1993)	632.Christmas_Carol,_A_(1938)	1467.Cure,_The_(1995)	961.Ruby_in_Paradise_(1993)	1220.When_a_Man_Loves_a_Woman_(1994)	957.To_Live_(Huozhe)_(1994)	1268.Love_in_the_Afternoon_(1957)
966.Little_Lord_Fauntleroy_(1936)	841.Pollyanna_(1960)	623.Three_Caballeros,_The_(1945)	388.Black_Beauty_(1994)	621.Swiss_Family_Robinson_(1960)	1443.That_Darn_Cat!_(1965)	967.Inspector_General,_The_(1949)	842.Shaggy_Dog,_The_(1959)	141.Bedknobs_and_Broomsticks_(1971)	1115.Mark_of_Zorro,_The_(1940)	140.20,000_Leagues_Under_the_Sea_(1954)
967.Inspector_General,_The_(1949)	966.Little_Lord_Fauntleroy_(1936)	617.Picnic_(1955)	623.Three_Caballeros,_The_(1945)	836.Meet_John_Doe_(1941)	1449.Golden_Earrings_(1947)	1298.Penny_Serenade_(1941)	1125.Old_Man_and_the_Sea,_The_(1958)	841.Pollyanna_(1960)	647.Quiet_Man,_The_(1952)	413.My_Favorite_Year_(1982)
968.Winnie_the_Pooh_and_the_Blustery_Day_(1968)	417.Cinderella_(1950)	500.Dumbo_(1941)	403.Pinocchio_(1940)	624.Sword_in_the_Stone,_The_(1963)	98.Snow_White_and_the_Seven_Dwarfs_(1937)	464.Jungle_Book,_The_(1994)	139.Homeward_Bound:_The_Incredible_Journey_(1993)	418.Mary_Poppins_(1964)	587.Beauty_and_the_Beast_(1991)	945.Fox_and_the_Hound,_The_(1981)
969.Hear_My_Song_(1991)	1511.World_of_Apu,_The_(Apur_Sansar)_(1959)	1484.Colonel_Chabert,_Le_(1994)	1487.Germinal_(1993)	556.Farinelli:_il_castrato_(1994)	970.Mediterraneo_(1991)	1448.Pather_Panchali_(1955)	732.Go_Fish_(1994)	1500.Prisoner_of_the_Mountains_(Kavkazsky_Plennik)_(1996)	1192.Before_the_Rain_(Pred_dozhdot)_(1994)	1103.C'est_arriv_prs_de_chez_vous_(1992)
970.Mediterraneo_(1991)	969.Hear_My_Song_(1991)	556.Farinelli:_il_castrato_(1994)	1511.World_of_Apu,_The_(Apur_Sansar)_(1959)	708.Strictly_Ballroom_(1992)	920.Farewell_My_Concubine_(1993)	511.Wings_of_Desire_(1987)	1621.Paris,_France_(1993)	1514.Wings_of_Courage_(1995)	29.Belle_de_jour_(1967)	1487.Germinal_(1993)
971.Passion_Fish_(1992)	43.Dolores_Claiborne_(1994)	552.Walk_in_the_Clouds,_A_(1995)	4.Copycat_(1995)	769.Devil_in_a_Blue_Dress_(1995)	580.Kalifornia_(1993)	355.Client,_The_(1994)	938.Murder_in_the_First_(1995)	1045.Malice_(1993)	579.Englishman_Who_Went_Up_a_Hill,_But_Came_Down_a_Mountain,_The_(1995)	702.Widows'_Peak_(1994)
972.Grateful_Dead_(1995)	598.Police_Story_4:_Project_S_(Chao_ji_ji_hua)_(1993)	676.Fire_on_the_Mountain_(1996)	599.Daniel_Defoe's_Robinson_Crusoe_(1996)	620.Davy_Crockett,_King_of_the_Wild_Frontier_(1955)	1003.Geronimo:_An_American_Legend_(1993)	498.Cat_on_a_Hot_Tin_Roof_(1958)	609.Gigi_(1958)	670.Bride_of_Frankenstein_(1935)	966.Little_Lord_Fauntleroy_(1936)	946.Big_Blue,_The_(Grand_bleu,_Le)_(1988)
973.Eye_for_an_Eye_(1996)	1149.Last_Dance_(1996)	594.Fan,_The_(1996)	985.Turbulence_(1997)	927.Craft,_The_(1996)	974.Fear_(1996)	405.Thinner_(1996)	1276.Set_It_Off_(1996)	833.Halloween:_The_Curse_of_Michael_Myers_(1995)	1277.Selena_(1997)	818.Eddie_(1996)
974.Fear_(1996)	973.Eye_for_an_Eye_(1996)	927.Craft,_The_(1996)	594.Fan,_The_(1996)	1093.Thin_Line_Between_Love_and_Hate,_A_(1996)	1149.Last_Dance_(1996)	828.Fled_(1996)	978.Trigger_Effect,_The_(1996)	1277.Selena_(1997)	1224.Angus_(1995)	367.Bio-Dome_(1996)
975.Solo_(1996)	668.Body_Parts_(1991)	452.Jaws_3-D_(1983)	563.Tales_from_the_Hood_(1995)	445.Burnt_Offerings_(1976)	667.Blood_Beach_(1981)	550.Lord_of_Illusions_(1995)	768.Congo_(1995)	439.Amityville_II:_The_Possession_(1982)	378.Tales_From_the_Crypt_Presents:_Demon_Knight_(1995)	816.Frisk_(1995)
976.Substitute,_The_(1996)	594.Fan,_The_(1996)	1276.Set_It_Off_(1996)	716.Juror,_The_(1996)	619.Chamber,_The_(1996)	973.Eye_for_an_Eye_(1996)	1033.Quest,_The_(1996)	982.Rich_Man's_Wife,_The_(1996)	923.White_Squall_(1996)	818.Eddie_(1996)	981.Maximum_Risk_(1996)
977.Heaven's_Prisoners_(1996)	931.First_Kid_(1996)	459.Crossing_Guard,_The_(1995)	465.Red_Rock_West_(1992)	1058.Don't_Be_a_Menace_to_South_Central_While_Drinking_Your_Juice_in_the_Hood_(1996)	1198.Cemetery_Man_(Dellamorte_Dellamore)_(1994)	822.Mulholland_Falls_(1996)	932.Funeral,_The_(1996)	362.Sudden_Death_(1995)	1326.Captives_(1994)	1012.Anaconda_(1997)
978.Trigger_Effect,_The_(1996)	546.Young_Poisoner's_Handbook,_The_(1995)	1080.Curdled_(1996)	740.Last_Supper,_The_(1995)	921.Dead_Man_(1995)	974.Fear_(1996)	1007.I_Shot_Andy_Warhol_(1996)	1066.Bottle_Rocket_(1996)	122.Frighteners,_The_(1996)	1128.Chungking_Express_(1994)	239.Beavis_and_Butt-head_Do_America_(1996)
979.Mother_Night_(1996)	1127.Heidi_Fleiss:_Hollywood_Madam_(1995)_	1116.Surviving_Picasso_(1996)	984.Blood_&_Wine_(1997)	148.Jude_(1996)	1066.Bottle_Rocket_(1996)	1291.Simple_Wish,_A_(1997)	33.Doom_Generation,_The_(1995)	1128.Chungking_Express_(1994)	1108.Death_and_the_Maiden_(1994)	1076.Love_and_a_.45_(1994)
980.Dangerous_Ground_(1997)	1076.Love_and_a_.45_(1994)	1614.Warriors_of_Virtue_(1997)	573.Boxing_Helena_(1993)	986.Underworld_(1997)	757.Lawnmower_Man_2:_Beyond_Cyberspace_(1996)	1127.Heidi_Fleiss:_Hollywood_Madam_(1995)_	235.Citizen_Ruth_(1996)	445.Burnt_Offerings_(1976)	1186.Switchblade_Sisters_(1975)	20.Muppet_Treasure_Island_(1996)
981.Maximum_Risk_(1996)	830.Escape_from_L.A._(1996)	1001.Pest,_The_(1997)	1033.Quest,_The_(1996)	985.Turbulence_(1997)	1164.Big_Bully_(1996)	1415.No_Escape_(1994)	839.Last_Man_Standing_(1996)	840.Glimmer_Man,_The_(1996)	826.Daylight_(1996)	1371.Stranger,_The_(1994)
982.Rich_Man's_Wife,_The_(1996)	1384.Roseanna's_Grave_(For_Roseanna)_(1997)	1149.Last_Dance_(1996)	1290.Celtic_Pride_(1996)	716.Juror,_The_(1996)	1323.Loaded_(1994)	973.Eye_for_an_Eye_(1996)	833.Halloween:_The_Curse_of_Michael_Myers_(1995)	1101.Two_Much_(1996)	1470.Hideaway_(1995)	984.Blood_&_Wine_(1997)
983.Shadow_Conspiracy_(1997)	260.Air_Bud_(1997)	1024.Fire_Down_Below_(1997)	242.Jungle2Jungle_(1997)	878.Peacemaker,_The_(1997)	988.Cats_Don't_Dance_(1997)	321.Murder_at_1600_(1997)	686.McHale's_Navy_(1997)	987.Beautician_and_the_Beast,_The_(1997)	258.George_of_the_Jungle_(1997)	244.Devil's_Own,_The_(1997)
984.Blood_&_Wine_(1997)	1330.Last_Klezmer:_Leopold_Kozlowski,_His_Life_and_Music,_The_(1995)	1160.Palookaville_(1996)	1323.Loaded_(1994)	1357.The_Deadly_Cure_(1996)	1327.Of_Love_and_Shadows_(1994)	979.Mother_Night_(1996)	1341.Convent,_The_(Convento,_O)_(1995)	1128.Chungking_Express_(1994)	1349.Crows_and_Sparrows_(1949)	1326.Captives_(1994)
985.Turbulence_(1997)	1326.Captives_(1994)	973.Eye_for_an_Eye_(1996)	981.Maximum_Risk_(1996)	839.Last_Man_Standing_(1996)	833.Halloween:_The_Curse_of_Michael_Myers_(1995)	1093.Thin_Line_Between_Love_and_Hate,_A_(1996)	1349.Crows_and_Sparrows_(1949)	1377.Rhyme_&_Reason_(1997)	405.Thinner_(1996)	1001.Pest,_The_(1997)
986.Underworld_(1997)	991.Head_Above_Water_(1996)	1385.Tetsuo_II:_Body_Hammer_(1992)	445.Burnt_Offerings_(1976)	1186.Switchblade_Sisters_(1975)	980.Dangerous_Ground_(1997)	235.Citizen_Ruth_(1996)	1127.Heidi_Fleiss:_Hollywood_Madam_(1995)_	838.Loch_Ness_(1995)	560.Mary_Shelley's_Frankenstein_(1994)	1082.Albino_Alligator_(1996)
987.Beautician_and_the_Beast,_The_(1997)	242.Jungle2Jungle_(1997)	686.McHale's_Navy_(1997)	322.Dante's_Peak_(1997)	321.Murder_at_1600_(1997)	677.Volcano_(1997)	357.Spawn_(1997)	244.Devil's_Own,_The_(1997)	872.Picture_Perfect_(1997)	983.Shadow_Conspiracy_(1997)	106.Moll_Flanders_(1996)
988.Cats_Don't_Dance_(1997)	877.That_Darn_Cat!_(1997)	990.Keys_to_Tulsa_(1997)	1345.Dingo_(1992)	983.Shadow_Conspiracy_(1997)	340.Critical_Care_(1997)	705.Bad_Moon_(1996)	1327.Of_Love_and_Shadows_(1994)	682.Rocket_Man_(1997)	1032.Homeward_Bound_II:_Lost_in_San_Francisco_(1996)	1391.Locusts,_The_(1997)
989.Anna_Karenina_(1997)	680.Wishmaster_(1997)	936.Thousand_Acres,_A_(1997)	1394.Hurricane_Streets_(1998)	937.Smile_Like_Yours,_A_(1997)	888.Tango_Lesson,_The_(1997)	1393.Swept_from_the_Sea_(1997)	798.Boys_Life_(1995)	883.Year_of_the_Horse_(1997)	934.Paradise_Road_(1997)	687.Leave_It_to_Beaver_(1997)
990.Keys_to_Tulsa_(1997)	988.Cats_Don't_Dance_(1997)	1292.Star_Kid_(1997)	705.Bad_Moon_(1996)	877.That_Darn_Cat!_(1997)	1025.Lay_of_the_Land,_The_(1997)	1611.Leading_Man,_The_(1996)	1294.Kicked_in_the_Head_(1997)	276.Restoration_(1995)	1616.Hugo_Pool_(1997)	710.Substance_of_Fire,_The_(1996)
991.Head_Above_Water_(1996)	838.Loch_Ness_(1995)	986.Underworld_(1997)	562.Stephen_King's_The_Langoliers_(1995)	1186.Switchblade_Sisters_(1975)	445.Burnt_Offerings_(1976)	550.Lord_of_Illusions_(1995)	757.Lawnmower_Man_2:_Beyond_Cyberspace_(1996)	1082.Albino_Alligator_(1996)	438.Amityville:_A_New_Generation_(1993)	436.Amityville_1992:_It's_About_Time_(1992)
992.Hercules_(1997)	925.Down_Periscope_(1996)	1013.Romy_and_Michele's_High_School_Reunion_(1997)	247.Grosse_Pointe_Blank_(1997)	534.Addicted_to_Love_(1997)	1022.Fathers'_Day_(1997)	253.Batman_&_Robin_(1997)	1011.Private_Parts_(1997)	248.Austin_Powers:_International_Man_of_Mystery_(1997)	235.Citizen_Ruth_(1996)	476.Matilda_(1996)
993.Last_Time_I_Committed_Suicide,_The_(1997)	1588.Schizopolis_(1996)	1642.Angel_Baby_(1995)	1390.For_Ever_Mozart_(1996)	1383.Squeeze_(1996)	1381.Bonheur,_Le_(1965)	1358.Boys_in_Venice_(1996)	1333.Somebody_to_Love_(1994)	1347.Every_Other_Weekend_(1990)	1344.Day_the_Sun_Turned_Cold,_The_(Tianguo_niezi)_(1994)	1342.Lotto_Land_(1995)
994.Kiss_Me,_Guido_(1997)	336.House_of_Yes,_The_(1997)	908.Dangerous_Beauty_(1998)	1294.Kicked_in_the_Head_(1997)	1616.Hugo_Pool_(1997)	1021.Fast,_Cheap_&_Out_of_Control_(1997)	883.Year_of_the_Horse_(1997)	334.How_to_Be_a_Player_(1997)	1292.Star_Kid_(1997)	1023.Mrs._Dalloway_(1997)	881.Washington_Square_(1997)
995.Big_Green,_The_(1995)	1270.North_(1994)	1179.I_Love_Trouble_(1994)	764.Boomerang_(1992)	1054.Simple_Twist_of_Fate,_A_(1994)	774.Something_to_Talk_About_(1995)	1269.Life_with_Mikey_(1993)	1110.Double_Happiness_(1994)	786.Roommates_(1995)	963.Month_by_the_Lake,_A_(1995)	1248.For_Love_or_Money_(1993)
996.Stuart_Saves_His_Family_(1995)	1248.For_Love_or_Money_(1993)	998.Clean_Slate_(1994)	800.Air_Up_There,_The_(1994)	1179.I_Love_Trouble_(1994)	1269.Life_with_Mikey_(1993)	803.Jimmy_Hollywood_(1994)	764.Boomerang_(1992)	999.Lightning_Jack_(1994)	1509.Mad_Dog_Time_(1996)	790.Baby-Sitters_Club,_The_(1995)
997.Cabin_Boy_(1994)	1056.Pallbearer,_The_(1996)	1360.Search_for_One-eye_Jimmy,_The_(1996)	737.Threesome_(1994)	996.Stuart_Saves_His_Family_(1995)	382.Flintstones,_The_(1994)	1615.Desert_Winds_(1995)	1035.Drop_Dead_Fred_(1991)	939.Airheads_(1994)	1076.Love_and_a_.45_(1994)	1073.Reality_Bites_(1994)
998.Clean_Slate_(1994)	1179.I_Love_Trouble_(1994)	803.Jimmy_Hollywood_(1994)	1445.Bye_Bye,_Love_(1995)	1177.Major_Payne_(1994)	800.Air_Up_There,_The_(1994)	999.Lightning_Jack_(1994)	764.Boomerang_(1992)	996.Stuart_Saves_His_Family_(1995)	584.Son_in_Law_(1993)	1269.Life_with_Mikey_(1993)
999.Lightning_Jack_(1994)	800.Air_Up_There,_The_(1994)	1179.I_Love_Trouble_(1994)	803.Jimmy_Hollywood_(1994)	1180.Low_Down_Dirty_Shame,_A_(1994)	1538.Being_Human_(1993)	1177.Major_Payne_(1994)	1178.Man_of_the_House_(1995)	1480.S.F.W._(1994)	1509.Mad_Dog_Time_(1996)	998.Clean_Slate_(1994)
1000.Stupids,_The_(1996)	869.Touch_(1997)	1161.Phat_Beach_(1996)	1290.Celtic_Pride_(1996)	1163.Zeus_and_Roxanne_(1997)	1642.Angel_Baby_(1995)	1056.Pallbearer,_The_(1996)	1335.Kazaam_(1996)	1253.Gone_Fishin'_(1997)	1605.Deceiver_(1997)	1376.Hotel_de_Love_(1996)
1001.Pest,_The_(1997)	1036.Grease_2_(1982)	917.City_of_Angels_(1998)	981.Maximum_Risk_(1996)	1091.Dear_God_(1996)	1028.Jury_Duty_(1995)	1286.Ed_(1996)	406.Spy_Hard_(1996)	1094.High_School_High_(1996)	1287.Denise_Calls_Up_(1995)	1495.Carpool_(1996)
1002.That_Darn_Cat!_(1997)	151.Sleeper_(1973)	1071.Pyromaniac's_Love_Story,_A_(1995)	647.Quiet_Man,_The_(1952)	1625.Nobody_Loves_Me_(Keiner_liebt_mich)_(1994)	967.Inspector_General,_The_(1949)	429.Duck_Soup_(1933)	1486.Even_Cowgirls_Get_the_Blues_(1993)	1382.Second_Jungle_Book:_Mowgli_&_Baloo,_The_(1997)	1385.Tetsuo_II:_Body_Hammer_(1992)	877.That_Darn_Cat!_(1997)
1003.Geronimo:_An_American_Legend_(1993)	586.Hour_of_the_Pig,_The_(1993)	946.Big_Blue,_The_(Grand_bleu,_Le)_(1988)	685.Perfect_World,_A_(1993)	796.Timecop_(1994)	575.Cliffhanger_(1993)	539.Money_Train_(1995)	1407.Gordy_(1995)	1227.Under_Siege_2:_Dark_Territory_(1995)	561.Quick_and_the_Dead,_The_(1995)	1302.Getaway,_The_(1994)
1004.Double_vie_de_Vronique,_La_(Double_Life_of_Veronique,_The)_(1991)	1523.Kaspar_Hauser_(1993)	511.Wings_of_Desire_(1987)	1395.Stonewall_(1995)	1005.Until_the_End_of_the_World_(Bis_ans_Ende_der_Welt)_(1991)	59.Three_Colors:_Blue_(1993)	1528.Underground_(1995)	1098.Red_Firecracker,_Green_Firecracker_(1994)	1120.Umbrellas_of_Cherbourg,_The_(Parapluies_de_Cherbourg,_Les)_(1964)	60.Three_Colors:_White_(1994)	1158.Stalker_(1979)
1005.Until_the_End_of_the_World_(Bis_ans_Ende_der_Welt)_(1991)	1004.Double_vie_de_Vronique,_La_(Double_Life_of_Veronique,_The)_(1991)	1403.Withnail_and_I_(1987)	1158.Stalker_(1979)	1395.Stonewall_(1995)	1528.Underground_(1995)	1461.Thieves_(Voleurs,_Les)_(1996)	1120.Umbrellas_of_Cherbourg,_The_(Parapluies_de_Cherbourg,_Les)_(1964)	638.Tin_Drum,_The_(Blechtrommel,_Die)_(1979)	1523.Kaspar_Hauser_(1993)	855.Night_on_Earth_(1991)
1006.Waiting_for_Guffman_(1996)	1141.When_We_Were_Kings_(1996)	1013.Romy_and_Michele's_High_School_Reunion_(1997)	1142.Hard_Eight_(1996)	1016.Trees_Lounge_(1996)	255.When_the_Cats_Away_(Chacun_cherche_son_chat)_(1996)	243.Smilla's_Sense_of_Snow_(1997)	1081.Female_Perversions_(1996)	532.Daytrippers,_The_(1996)	252.Pillow_Book,_The_(1995)	951.Blue_in_the_Face_(1995)
1007.I_Shot_Andy_Warhol_(1996)	1009.Basquiat_(1996)	951.Blue_in_the_Face_(1995)	1128.Chungking_Express_(1994)	921.Dead_Man_(1995)	740.Last_Supper,_The_(1995)	1008.Stealing_Beauty_(1996)	1067.Star_Maker,_The_(Uomo_delle_stelle,_L')_(1995)	949.Georgia_(1995)	1197.Purple_Noon_(1960)	129.Kansas_City_(1996)
1008.Stealing_Beauty_(1996)	472.James_and_the_Giant_Peach_(1996)	949.Georgia_(1995)	1007.I_Shot_Andy_Warhol_(1996)	286.Marvin's_Room_(1996)	675.Crucible,_The_(1996)	740.Last_Supper,_The_(1995)	702.Widows'_Peak_(1994)	713.Carrington_(1995)	56.Priest_(1994)	279.Up_Close_and_Personal_(1996)
1009.Basquiat_(1996)	1007.I_Shot_Andy_Warhol_(1996)	951.Blue_in_the_Face_(1995)	128.Bound_(1996)	918.City_of_Lost_Children,_The_(1995)	1072.Shallow_Grave_(1994)	220.Breaking_the_Waves_(1996)	740.Last_Supper,_The_(1995)	2.Four_Rooms_(1995)	1128.Chungking_Express_(1994)	942.Killing_Zoe_(1994)
1010.2_Days_in_the_Valley_(1996)	543.Things_to_Do_in_Denver_when_You're_Dead_(1995)	743.Michael_Collins_(1996)	470.Courage_Under_Fire_(1996)	290.Absolute_Power_(1997)	283.Tin_Cup_(1996)	740.Last_Supper,_The_(1995)	684.Executive_Decision_(1996)	272.Heat_(1995)	596.Eraser_(1996)	146.Long_Kiss_Goodnight,_The_(1996)
1011.Private_Parts_(1997)	121.Cable_Guy,_The_(1996)	248.Austin_Powers:_International_Man_of_Mystery_(1997)	1013.Romy_and_Michele's_High_School_Reunion_(1997)	247.Grosse_Pointe_Blank_(1997)	762.Happy_Gilmore_(1996)	245.Chasing_Amy_(1997)	149.Swingers_(1996)	234.Mars_Attacks!_(1996)	925.Down_Periscope_(1996)	1016.Trees_Lounge_(1996)
1012.Anaconda_(1997)	1243.Metro_(1997)	1282.Out_to_Sea_(1997)	1257.Trial_and_Error_(1997)	455.Beverly_Hills_Ninja_(1997)	1607.Buddy_(1997)	243.Smilla's_Sense_of_Snow_(1997)	1013.Romy_and_Michele's_High_School_Reunion_(1997)	1087.Double_Team_(1997)	992.Hercules_(1997)	977.Heaven's_Prisoners_(1996)
1013.Romy_and_Michele's_High_School_Reunion_(1997)	248.Austin_Powers:_International_Man_of_Mystery_(1997)	1015.Con_Air_(1997)	1011.Private_Parts_(1997)	247.Grosse_Pointe_Blank_(1997)	121.Cable_Guy,_The_(1996)	534.Addicted_to_Love_(1997)	251.Lost_World:_Jurassic_Park,_The_(1997)	253.Batman_&_Robin_(1997)	1006.Waiting_for_Guffman_(1996)	992.Hercules_(1997)
1014.Shiloh_(1997)	1199.Kim_(1950)	644.Paris_Is_Burning_(1990)	1305.Delta_of_Venus_(1994)	1309.Walk_in_the_Sun,_A_(1945)	1308.Very_Natural_Thing,_A_(1974)	1303.New_York_Cop_(1996)	1559.Clean_Slate_(Coup_de_Torchon)_(1981)	1306.Carmen_Miranda:_Bananas_Is_My_Business_(1994)	1552.Underneath,_The_(1995)	1153.Alphaville_(1965)
1015.Con_Air_(1997)	251.Lost_World:_Jurassic_Park,_The_(1997)	297.Face/Off_(1997)	248.Austin_Powers:_International_Man_of_Mystery_(1997)	1013.Romy_and_Michele's_High_School_Reunion_(1997)	253.Batman_&_Robin_(1997)	249.Fifth_Element,_The_(1997)	247.Grosse_Pointe_Blank_(1997)	684.Executive_Decision_(1996)	254.My_Best_Friend's_Wedding_(1997)	825.Phantom,_The_(1996)
1016.Trees_Lounge_(1996)	92.Welcome_to_the_Dollhouse_(1995)	245.Chasing_Amy_(1997)	1006.Waiting_for_Guffman_(1996)	951.Blue_in_the_Face_(1995)	1011.Private_Parts_(1997)	823.Great_White_Hype,_The_(1996)	123.Lone_Star_(1996)	921.Dead_Man_(1995)	136.Big_Night_(1996)	149.Swingers_(1996)
1017.Tie_Me_Up!_Tie_Me_Down!_(1990)	463.Vanya_on_42nd_Street_(1994)	1476.Nightwatch_(1997)	1475.Raw_Deal_(1948)	29.Belle_de_jour_(1967)	639.Cook_the_Thief_His_Wife_&_Her_Lover,_The_(1989)	45.Exotica_(1994)	1410.Barbarella_(1968)	223.Ridicule_(1996)	646.Ran_(1985)	9.Richard_III_(1995)
1018.Die_xue_shuang_xiong_(Killer,_The)_(1989)	1222.King_of_the_Hill_(1993)	805.Menace_II_Society_(1993)	1133.Get_on_the_Bus_(1996)	588.Wild_Bunch,_The_(1969)	1217.Friday_(1995)	652.Touch_of_Evil_(1958)	1517.Losing_Isaiah_(1995)	459.Crossing_Guard,_The_(1995)	645.Once_Upon_a_Time_in_the_West_(1969)	1221.Judgment_Night_(1993)
1019.Gaslight_(1944)	489.To_Catch_a_Thief_(1955)	504.Dial_M_for_Murder_(1954)	1171.Women,_The_(1939)	488.Notorious_(1946)	835.Ninotchka_(1939)	649.Seventh_Seal,_The_(Sjunde_inseglet,_Det)_(1957)	836.Meet_John_Doe_(1941)	603.It_Happened_One_Night_(1934)	480.Apartment,_The_(1960)	487.Sunset_Blvd._(1950)
1020.8_1/2_(1963)	640.Paths_of_Glory_(1957)	512.Third_Man,_The_(1949)	1360.Search_for_One-eye_Jimmy,_The_(1996)	610.Laura_(1944)	1110.Double_Happiness_(1994)	655.M_(1931)	605.All_About_Eve_(1950)	835.Ninotchka_(1939)	834.Gay_Divorcee,_The_(1934)	607.Spellbound_(1945)
1021.Fast,_Cheap_&_Out_of_Control_(1997)	304.Ice_Storm,_The_(1997)	905.Oscar_&_Lucinda_(1997)	261.In_the_Company_of_Men_(1997)	994.Kiss_Me,_Guido_(1997)	888.Tango_Lesson,_The_(1997)	873.Career_Girls_(1997)	934.Paradise_Road_(1997)	1175.Welcome_To_Sarajevo_(1997)	1240.Van,_The_(1996)	864.Ice_Storm,_The_(1997)
1022.Fathers'_Day_(1997)	1053.Mr._Wrong_(1996)	818.Eddie_(1996)	455.Beverly_Hills_Ninja_(1997)	755.Father_of_the_Bride_Part_II_(1995)	119.Striptease_(1996)	1282.Out_to_Sea_(1997)	1039.Two_if_by_Sea_(1996)	408.Jack_(1996)	763.If_Lucy_Fell_(1996)	863.My_Fellow_Americans_(1996)
1023.Mrs._Dalloway_(1997)	902.Afterglow_(1997)	1061.Four_Days_in_September_(1997)	908.Dangerous_Beauty_(1998)	898.Winter_Guest,_The_(1997)	1432.Men_of_Means_(1998)	881.Washington_Square_(1997)	1312.Palmetto_(1998)	904.Great_Expectations_(1998)	1655.Little_City_(1998)	994.Kiss_Me,_Guido_(1997)
1024.Fire_Down_Below_(1997)	686.McHale's_Navy_(1997)	983.Shadow_Conspiracy_(1997)	260.Air_Bud_(1997)	875.Money_Talks_(1997)	1037.Switchback_(1997)	880.Money_Talks_(1997)	330.Edge,_The_(1997)	889.Mortal_Kombat:_Annihilation_(1997)	337.Bean_(1997)	325.G.I._Jane_(1997)
1025.Lay_of_the_Land,_The_(1997)	1294.Kicked_in_the_Head_(1997)	1391.Locusts,_The_(1997)	884.Phantoms_(1998)	262.Steel_(1997)	1392.Stag_(1997)	882.Telling_Lies_in_America_(1997)	1612.Tokyo_Fist_(1995)	937.Smile_Like_Yours,_A_(1997)	1292.Star_Kid_(1997)	1295.Indian_Summer_(1996)
1026.Shooter,_The_(1995)	1490.Tough_and_Deadly_(1995)	1497.Farmer_&_Chase_(1995)	1491.Window_to_Paris_(1994)	1496.Line_King:_Al_Hirschfeld,_The_(1996)	1493.Mostro,_Il_(1994)	1492.Modern_Affair,_A_(1995)	1485.Girl_in_the_Cadillac_(1995)	1499.Santa_with_Muscles_(1996)	1489.Fausto_(1993)	1320.Open_Season_(1996)
1027.Grumpier_Old_Men_(1995)	865.Michael_(1996)	755.Father_of_the_Bride_Part_II_(1995)	410.Nutty_Professor,_The_(1996)	1046.Multiplicity_(1996)	409.Kingpin_(1996)	20.Muppet_Treasure_Island_(1996)	475.First_Wives_Club,_The_(1996)	273.Sabrina_(1995)	411.Very_Brady_Sequel,_A_(1996)	234.Mars_Attacks!_(1996)
1028.Jury_Duty_(1995)	1036.Grease_2_(1982)	34.Free_Willy_2:_The_Adventure_Home_(1995)	1091.Dear_God_(1996)	1414.Next_Karate_Kid,_The_(1994)	917.City_of_Angels_(1998)	768.Congo_(1995)	816.Frisk_(1995)	399.Little_Rascals,_The_(1994)	1286.Ed_(1996)	1001.Pest,_The_(1997)
1029.Beverly_Hillbillies,_The_(1993)	1414.Next_Karate_Kid,_The_(1994)	861.Jingle_All_the_Way_(1996)	547.NeverEnding_Story_III,_The_(1994)	1417.Joy_Luck_Club,_The_(1993)	574.City_Slickers_II:_The_Legend_of_Curly's_Gold_(1994)	399.Little_Rascals,_The_(1994)	83.Robert_A._Heinlein's_The_Puppet_Masters_(1994)	1091.Dear_God_(1996)	1036.Grease_2_(1982)	138.Love_Bug,_The_(1969)
1030.Lassie_(1994)	547.NeverEnding_Story_III,_The_(1994)	562.Stephen_King's_The_Langoliers_(1995)	423.Children_of_the_Corn:_The_Gathering_(1996)	1541.Scarlet_Letter,_The_(1926)	564.Village_of_the_Damned_(1995)	444.Body_Snatcher,_The_(1945)	452.Jaws_3-D_(1983)	591.True_Crime_(1995)	443.Blob,_The_(1958)	589.Hellraiser:_Bloodline_(1996)
